Participant,Condition,Gender,Cohort,Timepoint,Semester_Week,Test_Version,Part,Question,Item,Score,Item-Level Accuracy,Accuracy_Raw,Baseline_Threat,EMA_Threat,perception,rating
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Quantitative,1,B01,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Confidence,5
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Quantitative,1,B01,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Anxiety,2
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Quantitative,1,B01,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Difficulty,2
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,2,B02,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Confidence,5
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,2,B02,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Anxiety,2
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,2,B02,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Difficulty,3
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,3,B03,1,0.5645801526717549,1,0.2646532438478748,1.4166666666666667,Confidence,5
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,3,B03,1,0.5645801526717549,1,0.2646532438478748,1.4166666666666667,Anxiety,3
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,3,B03,1,0.5645801526717549,1,0.2646532438478748,1.4166666666666667,Difficulty,4
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,4,B04,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Confidence,5
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,4,B04,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Anxiety,4
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,4,B04,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Difficulty,4
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,5,B05,1,0.5645801526717549,1,0.2646532438478748,1.4166666666666667,Confidence,5
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,5,B05,1,0.5645801526717549,1,0.2646532438478748,1.4166666666666667,Anxiety,2
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,5,B05,1,0.5645801526717549,1,0.2646532438478748,1.4166666666666667,Difficulty,3
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,6,B06,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Confidence,5
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,6,B06,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Anxiety,3
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Categorization,6,B06,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Difficulty,3
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Qualitative,7,B07,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Confidence,5
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Qualitative,7,B07,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Anxiety,4
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Qualitative,7,B07,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Difficulty,3
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Qualitative,8,B08,1,0.5645801526717549,1,0.2646532438478748,1.4166666666666667,Confidence,5
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Qualitative,8,B08,1,0.5645801526717549,1,0.2646532438478748,1.4166666666666667,Anxiety,2
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Qualitative,8,B08,1,0.5645801526717549,1,0.2646532438478748,1.4166666666666667,Difficulty,3
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Qualitative,9,B09,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Confidence,5
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Qualitative,9,B09,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Anxiety,4
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Qualitative,9,B09,0,-0.4354198473282452,0,0.2646532438478748,1.4166666666666667,Difficulty,1
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Qualitative,10,B10,0.5,0.5645801526717549,1,0.2646532438478748,1.4166666666666667,Confidence,5
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Qualitative,10,B10,0.5,0.5645801526717549,1,0.2646532438478748,1.4166666666666667,Anxiety,2
wNbpkFsKZeCaGSGq,Control,Women or Non-binary,Cohort 3,Posttest,-2.0872483221476514,B,Qualitative,10,B10,0.5,0.5645801526717549,1,0.2646532438478748,1.4166666666666667,Difficulty,2
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Quantitative,1,B01,0,-0.4354198473282452,0,1.297986577181208,3.25,Confidence,1
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Quantitative,1,B01,0,-0.4354198473282452,0,1.297986577181208,3.25,Anxiety,6
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Quantitative,1,B01,0,-0.4354198473282452,0,1.297986577181208,3.25,Difficulty,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,2,B02,0,-0.4354198473282452,0,1.297986577181208,3.25,Confidence,4
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,2,B02,0,-0.4354198473282452,0,1.297986577181208,3.25,Anxiety,4
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,2,B02,0,-0.4354198473282452,0,1.297986577181208,3.25,Difficulty,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,3,B03,0,-0.4354198473282452,0,1.297986577181208,3.25,Confidence,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,3,B03,0,-0.4354198473282452,0,1.297986577181208,3.25,Anxiety,4
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,3,B03,0,-0.4354198473282452,0,1.297986577181208,3.25,Difficulty,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,4,B04,1,0.5645801526717549,1,1.297986577181208,3.25,Confidence,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,4,B04,1,0.5645801526717549,1,1.297986577181208,3.25,Anxiety,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,4,B04,1,0.5645801526717549,1,1.297986577181208,3.25,Difficulty,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,5,B05,1,0.5645801526717549,1,1.297986577181208,3.25,Confidence,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,5,B05,1,0.5645801526717549,1,1.297986577181208,3.25,Anxiety,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,5,B05,1,0.5645801526717549,1,1.297986577181208,3.25,Difficulty,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,6,B06,1,0.5645801526717549,1,1.297986577181208,3.25,Confidence,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,6,B06,1,0.5645801526717549,1,1.297986577181208,3.25,Anxiety,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Categorization,6,B06,1,0.5645801526717549,1,1.297986577181208,3.25,Difficulty,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Qualitative,7,B07,1,0.5645801526717549,1,1.297986577181208,3.25,Confidence,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Qualitative,7,B07,1,0.5645801526717549,1,1.297986577181208,3.25,Anxiety,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Qualitative,7,B07,1,0.5645801526717549,1,1.297986577181208,3.25,Difficulty,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Qualitative,8,B08,1,0.5645801526717549,1,1.297986577181208,3.25,Confidence,4
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Qualitative,8,B08,1,0.5645801526717549,1,1.297986577181208,3.25,Anxiety,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Qualitative,8,B08,1,0.5645801526717549,1,1.297986577181208,3.25,Difficulty,4
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Qualitative,9,B09,1,0.5645801526717549,1,1.297986577181208,3.25,Confidence,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Qualitative,9,B09,1,0.5645801526717549,1,1.297986577181208,3.25,Anxiety,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Qualitative,9,B09,1,0.5645801526717549,1,1.297986577181208,3.25,Difficulty,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Qualitative,10,B10,0,-0.4354198473282452,0,1.297986577181208,3.25,Confidence,1
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Qualitative,10,B10,0,-0.4354198473282452,0,1.297986577181208,3.25,Anxiety,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Baseline,3.9127516778523486,B,Qualitative,10,B10,0,-0.4354198473282452,0,1.297986577181208,3.25,Difficulty,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Quantitative,1,A01,0,-0.4354198473282452,0,1.297986577181208,3.25,Confidence,1
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Quantitative,1,A01,0,-0.4354198473282452,0,1.297986577181208,3.25,Anxiety,6
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Quantitative,1,A01,0,-0.4354198473282452,0,1.297986577181208,3.25,Difficulty,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,2,A02,1,0.5645801526717549,1,1.297986577181208,3.25,Confidence,4
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,2,A02,1,0.5645801526717549,1,1.297986577181208,3.25,Anxiety,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,2,A02,1,0.5645801526717549,1,1.297986577181208,3.25,Difficulty,2
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,3,A03,1,0.5645801526717549,1,1.297986577181208,3.25,Confidence,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,3,A03,1,0.5645801526717549,1,1.297986577181208,3.25,Anxiety,4
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,3,A03,1,0.5645801526717549,1,1.297986577181208,3.25,Difficulty,4
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,4,A04,0,-0.4354198473282452,0,1.297986577181208,3.25,Confidence,4
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,4,A04,0,-0.4354198473282452,0,1.297986577181208,3.25,Anxiety,2
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,4,A04,0,-0.4354198473282452,0,1.297986577181208,3.25,Difficulty,2
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,5,A05,1,0.5645801526717549,1,1.297986577181208,3.25,Confidence,4
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,5,A05,1,0.5645801526717549,1,1.297986577181208,3.25,Anxiety,4
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,5,A05,1,0.5645801526717549,1,1.297986577181208,3.25,Difficulty,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,6,A06,0,-0.4354198473282452,0,1.297986577181208,3.25,Confidence,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,6,A06,0,-0.4354198473282452,0,1.297986577181208,3.25,Anxiety,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Categorization,6,A06,0,-0.4354198473282452,0,1.297986577181208,3.25,Difficulty,6
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Qualitative,7,A07,1,0.5645801526717549,1,1.297986577181208,3.25,Confidence,6
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Qualitative,7,A07,1,0.5645801526717549,1,1.297986577181208,3.25,Anxiety,2
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Qualitative,7,A07,1,0.5645801526717549,1,1.297986577181208,3.25,Difficulty,1
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Qualitative,8,A08,0,-0.4354198473282452,0,1.297986577181208,3.25,Confidence,4
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Qualitative,8,A08,0,-0.4354198473282452,0,1.297986577181208,3.25,Anxiety,4
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Qualitative,8,A08,0,-0.4354198473282452,0,1.297986577181208,3.25,Difficulty,4
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Qualitative,9,A09,1,0.5645801526717549,1,1.297986577181208,3.25,Confidence,5
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Qualitative,9,A09,1,0.5645801526717549,1,1.297986577181208,3.25,Anxiety,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Qualitative,9,A09,1,0.5645801526717549,1,1.297986577181208,3.25,Difficulty,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Qualitative,10,A10,1,0.5645801526717549,1,1.297986577181208,3.25,Confidence,3
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Qualitative,10,A10,1,0.5645801526717549,1,1.297986577181208,3.25,Anxiety,6
FeDoDSeERllhmhBY,Control,Women or Non-binary,Cohort 1,Posttest,3.9127516778523486,A,Qualitative,10,A10,1,0.5645801526717549,1,1.297986577181208,3.25,Difficulty,4
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Quantitative,1,B01,0,-0.4354198473282452,0,0.297986577181208,0,Confidence,1
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Quantitative,1,B01,0,-0.4354198473282452,0,0.297986577181208,0,Anxiety,1
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Quantitative,1,B01,0,-0.4354198473282452,0,0.297986577181208,0,Difficulty,5
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,2,B02,0,-0.4354198473282452,0,0.297986577181208,0,Confidence,6
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,2,B02,0,-0.4354198473282452,0,0.297986577181208,0,Anxiety,1
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,2,B02,0,-0.4354198473282452,0,0.297986577181208,0,Difficulty,1
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,3,B03,1,0.5645801526717549,1,0.297986577181208,0,Confidence,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,3,B03,1,0.5645801526717549,1,0.297986577181208,0,Anxiety,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,3,B03,1,0.5645801526717549,1,0.297986577181208,0,Difficulty,5
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,4,B04,1,0.5645801526717549,1,0.297986577181208,0,Confidence,3
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,4,B04,1,0.5645801526717549,1,0.297986577181208,0,Anxiety,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,4,B04,1,0.5645801526717549,1,0.297986577181208,0,Difficulty,5
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,5,B05,1,0.5645801526717549,1,0.297986577181208,0,Confidence,4
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,5,B05,1,0.5645801526717549,1,0.297986577181208,0,Anxiety,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,5,B05,1,0.5645801526717549,1,0.297986577181208,0,Difficulty,3
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,6,B06,0,-0.4354198473282452,0,0.297986577181208,0,Confidence,5
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,6,B06,0,-0.4354198473282452,0,0.297986577181208,0,Anxiety,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Categorization,6,B06,0,-0.4354198473282452,0,0.297986577181208,0,Difficulty,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Qualitative,7,B07,0,-0.4354198473282452,0,0.297986577181208,0,Confidence,5
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Qualitative,7,B07,0,-0.4354198473282452,0,0.297986577181208,0,Anxiety,1
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Qualitative,7,B07,0,-0.4354198473282452,0,0.297986577181208,0,Difficulty,1
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Qualitative,8,B08,1,0.5645801526717549,1,0.297986577181208,0,Confidence,5
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Qualitative,8,B08,1,0.5645801526717549,1,0.297986577181208,0,Anxiety,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Qualitative,8,B08,1,0.5645801526717549,1,0.297986577181208,0,Difficulty,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Qualitative,9,B09,1,0.5645801526717549,1,0.297986577181208,0,Confidence,5
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Qualitative,9,B09,1,0.5645801526717549,1,0.297986577181208,0,Anxiety,1
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Qualitative,9,B09,1,0.5645801526717549,1,0.297986577181208,0,Difficulty,1
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Qualitative,10,B10,1,0.5645801526717549,1,0.297986577181208,0,Confidence,5
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Qualitative,10,B10,1,0.5645801526717549,1,0.297986577181208,0,Anxiety,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Baseline,2.9127516778523486,B,Qualitative,10,B10,1,0.5645801526717549,1,0.297986577181208,0,Difficulty,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Quantitative,1,A01,0,-0.4354198473282452,0,0.297986577181208,0,Confidence,1
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Quantitative,1,A01,0,-0.4354198473282452,0,0.297986577181208,0,Anxiety,3
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Quantitative,1,A01,0,-0.4354198473282452,0,0.297986577181208,0,Difficulty,6
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,2,A02,0,-0.4354198473282452,0,0.297986577181208,0,Confidence,5
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,2,A02,0,-0.4354198473282452,0,0.297986577181208,0,Anxiety,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,2,A02,0,-0.4354198473282452,0,0.297986577181208,0,Difficulty,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,3,A03,1,0.5645801526717549,1,0.297986577181208,0,Confidence,4
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,3,A03,1,0.5645801526717549,1,0.297986577181208,0,Anxiety,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,3,A03,1,0.5645801526717549,1,0.297986577181208,0,Difficulty,4
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,4,A04,0,-0.4354198473282452,0,0.297986577181208,0,Confidence,6
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,4,A04,0,-0.4354198473282452,0,0.297986577181208,0,Anxiety,1
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,4,A04,0,-0.4354198473282452,0,0.297986577181208,0,Difficulty,1
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,5,A05,1,0.5645801526717549,1,0.297986577181208,0,Confidence,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,5,A05,1,0.5645801526717549,1,0.297986577181208,0,Anxiety,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,5,A05,1,0.5645801526717549,1,0.297986577181208,0,Difficulty,4
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,6,A06,0,-0.4354198473282452,0,0.297986577181208,0,Confidence,5
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,6,A06,0,-0.4354198473282452,0,0.297986577181208,0,Anxiety,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Categorization,6,A06,0,-0.4354198473282452,0,0.297986577181208,0,Difficulty,2
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Qualitative,7,A07,1,0.5645801526717549,1,0.297986577181208,0,Confidence,6
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Qualitative,7,A07,1,0.5645801526717549,1,0.297986577181208,0,Anxiety,1
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Qualitative,7,A07,1,0.5645801526717549,1,0.297986577181208,0,Difficulty,1
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Qualitative,8,A08,0,-0.4354198473282452,0,0.297986577181208,0,Confidence,4
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Qualitative,8,A08,0,-0.4354198473282452,0,0.297986577181208,0,Anxiety,1
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Qualitative,8,A08,0,-0.4354198473282452,0,0.297986577181208,0,Difficulty,3
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Qualitative,9,A09,0,-0.4354198473282452,0,0.297986577181208,0,Confidence,5
O0EqFxItVKblJF9w,Control,Women or Non-binary,Cohort 1,Posttest,2.9127516778523486,A,Qualitative,9,A09,0,-0.4354198473282452,0,0.297986577181208,0,Anxiety,2
